latitud,longitud,timestamp,day,month,year,hour,minute,voltage_V_A,current_A_A,power_W_A,pf_A,freq_Hz_A,energy_Wh_A,voltage_V_B,current_A_B,power_W_B,pf_B,freq_Hz_B,energy_Wh_B,id_punto
25.657299,-100.293267,2026-05-16 07:23:00,16,5,2026,7,23,126.1,1.41,60.2,0.33,59.01,73740,0,1.259,35.5,0.22,59.01,45000,25.657299_-100.293267
25.657299,-100.293267,2026-05-16 08:42:00,16,5,2026,8,42,125.2,1.589,117.3,0.58,58.98,73920,0,1.249,36.5,0.23,58.98,45100,25.657299_-100.293267
25.657299,-100.293267,2026-05-16 09:58:00,16,5,2026,9,58,124.2,1.297,27.8,0.17,58.98,74050,0,1.234,33.1,0.21,58.98,45140,25.657299_-100.293267
25.657299,-100.293267,2026-05-16 11:09:00,16,5,2026,11,9,125.0,1.589,117.2,0.58,58.96,74160,0,1.248,35.5,0.22,58.96,45190,25.657299_-100.293267
25.657299,-100.293267,2026-05-16 12:09:00,16,5,2026,12,9,124.8,1.329,33.3,0.2,58.98,74330,0,2.036,161.8,0.63,58.98,45260,25.657299_-100.293267
25.657299,-100.293267,2026-05-16 13:36:00,16,5,2026,13,36,124.5,1.574,116.7,0.59,59.04,74440,0,1.915,147.7,0.61,59.04,45460,25.657299_-100.293267
25.657299,-100.293267,2026-05-16 14:26:00,16,5,2026,14,26,122.2,1.56,113.3,0.59,58.98,74540,0,1.224,32.5,0.21,58.98,45510,25.657299_-100.293267
25.657299,-100.293267,2026-05-16 15:31:00,16,5,2026,15,31,123.3,1.626,128.5,0.63,59.02,74630,0,1.218,33.0,0.21,59.02,45560,25.657299_-100.293267
25.657299,-100.293267,2026-05-16 16:27:00,16,5,2026,16,27,122.6,1.605,124.5,0.62,58.98,74740,0,1.218,32.9,0.21,58.98,45590,25.657299_-100.293267
25.657299,-100.293267,2026-05-16 17:33:00,16,5,2026,17,33,122.7,1.287,28.8,0.18,58.99,74870,0,1.442,66.3,0.37,58.99,45640,25.657299_-100.293267
25.657299,-100.293267,2026-05-16 19:29:00,16,5,2026,19,29,124.0,1.99,180.9,0.73,59.01,75090,0,1.279,44.1,0.27,59.01,45700,25.657299_-100.293267
25.657299,-100.293267,2026-05-16 23:33:00,16,5,2026,23,33,125.1,1.793,154.2,0.68,59.02,75800,0,1.269,38.4,0.24,59.02,46100,25.657299_-100.293267
25.657299,-100.293267,2026-05-17 01:59:00,17,5,2026,1,59,125.7,1.762,146.1,0.65,59.04,76160,0,1.257,37.2,0.23,59.04,46190,25.657299_-100.293267
25.657299,-100.293267,2026-05-17 03:56:00,17,5,2026,3,56,126.0,1.735,142.1,0.64,58.96,76330,0,1.241,33.9,0.21,58.96,46260,25.657299_-100.293267
25.657299,-100.293267,2026-05-17 05:12:00,17,5,2026,5,12,126.5,1.379,50.8,0.29,59.01,76500,0,1.247,33.3,0.21,59.01,46310,25.657299_-100.293267
25.657299,-100.293267,2026-05-17 06:08:00,17,5,2026,6,8,126.9,1.696,136.4,0.63,59.01,76540,0,1.25,33.3,0.21,59.01,46340,25.657299_-100.293267
25.657299,-100.293267,2026-05-17 08:00:00,17,5,2026,8,0,126.5,1.302,25.8,0.15,58.96,76740,0,1.236,31.9,0.2,58.96,46410,25.657299_-100.293267
25.657299,-100.293267,2026-05-17 09:31:00,17,5,2026,9,31,126.6,1.776,150.4,0.66,59.01,76880,0,1.244,34.5,0.21,59.01,46460,25.657299_-100.293267
25.657299,-100.293267,2026-05-17 10:36:00,17,5,2026,10,36,127.0,1.786,153.4,0.67,58.99,77030,0,1.238,32.5,0.2,58.99,46540,25.657299_-100.293267
25.657299,-100.293267,2026-05-17 11:39:00,17,5,2026,11,39,126.4,1.307,27.4,0.16,59.02,77090,0,1.234,31.6,0.2,59.02,46580,25.657299_-100.293267
25.657299,-100.293267,2026-05-17 12:44:00,17,5,2026,12,44,124.9,1.652,134.5,0.65,58.98,77220,0,1.283,41.9,0.26,58.98,46620,25.657299_-100.293267
25.657299,-100.293267,2026-05-17 14:04:00,17,5,2026,14,4,122.3,1.589,121.9,0.62,59.01,77390,0,1.211,32.3,0.21,59.01,46670,25.657299_-100.293267
25.657299,-100.293267,2026-05-17 15:10:00,17,5,2026,15,10,122.9,1.562,115.1,0.59,58.99,77510,0,1.226,34.5,0.22,58.99,46700,25.657299_-100.293267
25.657299,-100.293267,2026-05-17 16:11:00,17,5,2026,16,11,122.9,1.554,110.9,0.58,59.01,77620,0,1.216,33.9,0.22,59.01,46740,25.657299_-100.293267
25.657299,-100.293267,2026-05-17 17:14:00,17,5,2026,17,14,122.8,1.613,124.8,0.63,58.98,77660,0,1.304,52.5,0.31,58.98,46780,25.657299_-100.293267
25.657299,-100.293267,2026-05-17 18:13:00,17,5,2026,18,13,123.0,1.584,119.5,0.61,59.06,77780,0,1.364,56.8,0.33,59.06,46820,25.657299_-100.293267
25.657299,-100.293267,2026-05-17 22:45:00,17,5,2026,22,45,123.1,1.972,180.1,0.74,58.99,78830,0,1.352,58.4,0.34,58.99,47880,25.657299_-100.293267
25.657299,-100.293267,2026-05-18 02:45:00,18,5,2026,2,45,124.0,1.766,145.6,0.66,59.02,80030,0,1.261,37.9,0.24,59.02,48630,25.657299_-100.293267
25.657299,-100.293267,2026-05-18 06:32:00,18,5,2026,6,32,123.7,1.988,177.5,0.72,58.99,80500,0,1.397,61.6,0.35,58.99,48800,25.657299_-100.293267
25.657299,-100.293267,2026-05-18 10:06:00,18,5,2026,10,6,122.9,1.602,122.4,0.62,58.98,80940,0,2.122,139.6,0.53,58.98,49170,25.657299_-100.293267
25.657299,-100.293267,2026-05-18 10:33:00,18,5,2026,10,33,122.5,1.598,120.7,0.61,58.99,81000,0,2.17,144.2,0.54,58.99,49240,25.657299_-100.293267
25.657299,-100.293267,2026-05-18 12:14:00,18,5,2026,12,14,122.1,1.283,28.1,0.17,59.01,81220,0,1.447,65.8,0.37,59.01,49470,25.657299_-100.293267
25.657299,-100.293267,2026-05-18 14:05:00,18,5,2026,14,5,119.7,1.623,128.2,0.65,58.99,81520,0,2.106,135.9,0.53,58.99,49670,25.657299_-100.293267
25.657299,-100.293267,2026-05-18 15:41:00,18,5,2026,15,41,120.0,1.572,117.8,0.62,59.06,81720,0,1.636,84.9,0.43,59.06,49890,25.657299_-100.293267
25.657299,-100.293267,2026-05-18 17:02:00,18,5,2026,17,2,119.6,2.006,176.3,0.73,59.02,81960,0,1.371,58.2,0.35,59.02,50030,25.657299_-100.293267
25.657299,-100.293267,2026-05-18 19:25:00,18,5,2026,19,25,121.5,2.16,196.1,0.74,58.98,82270,0,1.384,59.0,0.35,58.98,50170,25.657299_-100.293267
25.657299,-100.293267,2026-05-18 23:49:00,18,5,2026,23,49,123.3,1.805,155.8,0.69,59.04,84060,0,1.219,31.1,0.2,59.04,51680,25.657299_-100.293267
25.657299,-100.293267,2026-05-19 03:44:00,19,5,2026,3,44,125.4,1.725,139.9,0.64,58.98,84630,0,1.24,34.4,0.22,58.98,51820,25.657299_-100.293267
25.657299,-100.293267,2026-05-19 06:39:00,19,5,2026,6,39,123.5,1.984,174.6,0.71,58.99,84990,0,7.377,883.5,0.97,58.99,51960,25.657299_-100.293267
25.657299,-100.293267,2026-05-19 09:00:00,19,5,2026,9,0,122.2,1.28,26.6,0.17,59.02,85220,0,2.093,137.2,0.53,59.02,52270,25.657299_-100.293267
25.657299,-100.293267,2026-05-19 09:27:00,19,5,2026,9,27,121.9,1.781,144.6,0.66,58.98,85270,0,2.157,143.3,0.54,58.98,52330,25.657299_-100.293267
25.657299,-100.293267,2026-05-19 10:03:00,19,5,2026,10,3,122.7,1.634,133.3,0.66,59.02,85340,0,2.253,155.6,0.56,59.02,52410,25.657299_-100.293267
25.657299,-100.293267,2026-05-19 12:17:00,19,5,2026,12,17,122.0,1.571,116.9,0.6,58.99,85680,0,2.171,146.3,0.55,58.99,52750,25.657299_-100.293267
25.657299,-100.293267,2026-05-19 14:08:00,19,5,2026,14,8,122.5,1.986,177.8,0.73,59.02,86010,0,2.114,139.4,0.58,59.02,52990,25.657299_-100.293267
25.657299,-100.293267,2026-05-19 15:48:00,19,5,2026,15,48,123.0,1.611,126.4,0.63,59.02,86190,0,2.128,140.2,0.53,59.02,53240,25.657299_-100.293267
25.657299,-100.293267,2026-05-19 17:02:00,19,5,2026,17,2,121.9,1.562,114.2,0.59,59.02,86340,0,1.244,37.7,0.24,59.02,53340,25.657299_-100.293267
25.657299,-100.293267,2026-05-19 19:27:00,19,5,2026,19,27,122.9,6.278,704.0,0.91,59.04,87820,0,6.426,695.7,0.88,59.04,54430,25.657299_-100.293267
