timestamp
2026-04-22 12:29:25
2026-04-22 12:30:26
2026-04-22 12:38:54
2026-04-22 14:26:51
2026-04-22 14:35:17
2026-04-22 14:38:08
2026-04-22 14:48:39,0,FORWARD,False,FORWARD,48,0,0,23279,0,100,5916,1324,0,50,48,1000,1000,1000,1000,False,73,1000,1000,1000,1000,False,1000,1000,10,23279,0
2026-04-22 15:06:44,0,FORWARD,False,FORWARD,44,0,0,23279,0,100,5918,1331,0,43,44,1000,1000,1000,1000,False,75,1000,1000,1000,1000,False,1000,1000,10,23279,0
2026-04-22 15:19:38,0,FORWARD,False,FORWARD,45,0,0,23279,0,100,5916,1340,0,45,45,1000,1000,1000,1000,False,75,1000,1000,1000,1000,False,1000,1000,10,23279,0
2026-04-22 15:32:14,0,FORWARD,False,FORWARD,43,0,0,23279,0,100,5918,1324,0,43,43,1000,1000,1000,1000,False,74,1000,1000,1000,1000,False,1000,1000,10,23279,0
2026-04-22 16:26:03,0,FORWARD,False,FORWARD,42,0,0,23279,0,100,5918,1314,0,43,42,1000,1000,1000,1000,False,75,1000,1000,1000,1000,False,1000,1000,10,23279,0
2026-04-22 17:25:05,0,FORWARD,False,FORWARD,43,0,0,23280,0,100,5912,1319,0,44,43,1000,1000,1000,1000,False,73,1000,1000,1000,1000,False,1000,1000,10,23280,0
2026-04-22 18:08:41,0,FORWARD,False,FORWARD,42,0,0,23280,0,100,5915,1310,0,43,42,1000,1000,1000,1000,False,74,1000,1000,1000,1000,False,1000,1000,10,23280,0
2026-04-22 21:45:20,0,FORWARD,False,FORWARD,43,0,0,23282,0,100,5916,1326,0,44,43,1000,1000,1000,1000,False,73,1000,1000,1000,1000,False,1000,1000,10,23282,0
2026-04-22 23:55:53,0,FORWARD,False,FORWARD,41,0,0,23283,0,100,5913,1286,0,44,41,1000,1000,1000,1000,False,73,1000,1000,1000,1000,False,1000,1000,10,23283,0
2026-04-23 01:50:10,0,FORWARD,False,FORWARD,42,0,0,23284,0,100,5913,1336,0,43,42,1000,1000,1000,1000,False,73,1000,1000,1000,1000,False,1000,1000,10,23284,0
2026-04-23 03:15:56,0,FORWARD,False,FORWARD,46,0,0,23284,0,100,5915,1337,0,46,46,1000,1000,1000,1000,False,74,1000,1000,1000,1000,False,1000,1000,10,23284,0
2026-04-23 04:50:43,0,FORWARD,False,FORWARD,43,0,0,23285,0,100,5916,1347,0,43,43,1000,1000,1000,1000,False,73,1000,1000,1000,1000,False,1000,1000,10,23285,0
2026-04-23 05:50:26,0,FORWARD,False,FORWARD,43,0,0,23285,0,100,5916,1323,0,43,43,1000,1000,1000,1000,False,74,1000,1000,1000,1000,False,1000,1000,10,23285,0
2026-04-23 06:51:45,0,FORWARD,False,FORWARD,43,0,0,23286,0,100,5913,1320,0,44,43,1000,1000,1000,1000,False,74,1000,1000,1000,1000,False,1000,1000,10,23286,0
