timestamp,voltage_V,current_A,power_W,pf,freq_Hz,energy_Wh
2026-04-30 14:09:56,120.8,0.44,43,0.8,58.96,606
2026-04-30 14:45:04,121.8,0.44,43,0.8,58.93,606
2026-04-30 15:41:58,120.7,0.43,42,0.8,58.93,606
2026-04-30 16:36:24,121.1,0.44,43,0.8,58.93,607
2026-04-30 17:33:24,121.4,0.44,43,0.8,58.92,607
2026-04-30 19:24:38,122.0,0.45,44,0.8,58.93,608
2026-04-30 23:04:16,121.2,20.5,2283,0.91,58.93,640
2026-05-01 01:33:57,123.1,48.66,5925,0.98,58.95,767
2026-05-01 03:19:04,123.9,12.06,967,0.64,58.95,826
2026-05-01 04:48:50,125.2,8.81,742,0.67,58.95,870
2026-05-01 05:46:54,125.2,11.66,835,0.57,58.93,881
2026-05-01 06:44:29,125.2,10.26,751,0.58,58.93,889
2026-05-01 08:08:48,126.2,0.47,47,0.79,58.93,891
2026-05-01 09:14:33,126.2,0.48,47,0.78,58.95,892
2026-05-01 10:12:16,125.8,0.47,47,0.77,58.95,893
2026-05-01 11:14:37,125.6,0.47,46,0.78,58.96,893
2026-05-01 12:13:29,124.8,0.46,45,0.78,58.95,893
2026-05-01 13:40:37,125.2,0.46,46,0.78,58.95,894
2026-05-01 14:33:32,125.3,0.46,46,0.78,58.93,894
2026-05-01 15:30:38,123.9,0.46,45,0.78,58.92,894
2026-05-01 16:27:58,123.9,0.46,45,0.78,58.88,894
2026-05-01 17:28:19,124.0,0.46,45,0.78,58.93,895
2026-05-01 19:12:29,125.0,0.47,46,0.78,58.9,896
2026-05-01 22:28:12,124.6,0.47,46,0.78,58.95,897
2026-05-02 00:26:15,126.6,0.48,47,0.77,58.92,898
2026-05-02 02:07:19,127.6,0.48,48,0.77,58.92,899
2026-05-02 03:19:33,127.8,0.49,48,0.76,58.9,899
2026-05-02 04:14:09,127.8,0.49,48,0.77,58.92,900
2026-05-02 05:08:22,128.0,0.49,48,0.76,58.9,900
2026-05-02 05:56:57,127.8,0.49,48,0.76,58.92,901
2026-05-02 07:15:06,127.5,0.49,48,0.76,58.88,901
2026-05-02 08:15:48,128.4,0.49,47,0.75,58.9,902
2026-05-02 09:07:57,127.9,0.49,48,0.76,58.93,902
2026-05-02 09:59:39,127.5,0.49,48,0.76,58.95,903
2026-05-02 11:00:16,127.7,0.49,47,0.75,58.95,903
2026-05-02 11:53:48,127.0,0.48,47,0.76,58.92,904
2026-05-02 12:45:43,127.0,0.48,47,0.76,58.88,904
2026-05-02 13:43:53,126.8,0.48,46,0.76,58.88,904
2026-05-02 14:26:15,126.8,0.48,47,0.77,58.87,905
2026-05-02 15:08:19,127.6,0.49,48,0.76,58.87,905
2026-05-02 15:57:36,126.6,0.48,47,0.77,58.88,905
2026-05-02 16:47:20,126.0,0.48,46,0.76,58.84,906
2026-05-02 17:30:26,126.6,0.48,47,0.76,58.92,906
2026-05-02 18:11:10,127.7,0.49,48,0.76,58.92,907
2026-05-02 22:11:41,127.0,0.49,47,0.75,58.92,908
2026-05-03 00:40:56,128.0,0.49,48,0.75,58.92,910
2026-05-03 02:25:54,127.6,0.49,47,0.75,58.88,910
2026-05-03 03:47:35,127.8,0.49,47,0.74,58.87,911
2026-05-03 04:40:23,127.7,0.49,47,0.75,58.9,912
2026-05-03 05:27:16,127.9,0.49,48,0.76,58.93,912
2026-05-03 06:07:08,127.8,0.49,48,0.75,58.9,912
2026-05-03 07:45:40,128.5,0.49,48,0.75,58.92,913
2026-05-03 08:36:50,128.0,0.49,47,0.75,58.87,913
2026-05-03 09:27:53,128.8,0.5,50,0.76,58.85,914
2026-05-03 10:10:22,128.0,0.49,47,0.75,58.92,914
2026-05-03 11:07:38,127.2,0.48,47,0.76,58.93,915
2026-05-03 12:00:43,127.3,0.49,48,0.77,58.88,915
2026-05-03 13:12:47,126.9,0.48,47,0.75,58.93,915
2026-05-03 14:00:35,125.4,0.48,46,0.76,58.92,916
2026-05-03 14:56:41,127.0,0.48,46,0.75,58.87,916
2026-05-03 15:42:22,126.0,0.49,47,0.76,58.88,917
2026-05-03 16:24:46,126.1,0.48,47,0.77,58.88,917
2026-05-03 17:09:56,124.5,0.47,45,0.77,58.93,918
2026-05-03 18:02:45,125.1,0.47,45,0.77,58.93,918
2026-05-03 22:03:01,125.1,0.48,46,0.77,58.87,918
2026-05-04 00:49:21,126.2,0.48,47,0.76,58.93,919
2026-05-04 03:09:05,127.0,0.48,47,0.76,58.96,920
2026-05-04 05:17:05,127.7,0.49,48,0.76,58.95,921
2026-05-04 06:59:14,127.6,0.48,46,0.75,58.9,922
2026-05-04 09:12:55,126.6,0.48,47,0.76,58.92,922
2026-05-04 11:02:39,126.6,0.48,47,0.76,58.88,923
2026-05-04 12:25:24,125.0,0.47,46,0.77,58.95,924
2026-05-04 14:02:04,125.6,0.47,46,0.77,58.96,924
2026-05-04 15:16:51,123.6,0.46,45,0.77,58.88,925
2026-05-04 16:16:47,124.2,0.46,45,0.78,58.93,926
2026-05-04 17:13:25,124.6,0.47,46,0.77,58.92,926
2026-05-04 18:10:00,124.0,0.47,45,0.77,58.88,926
2026-05-04 21:49:49,124.2,0.47,46,0.77,58.93,928
2026-05-05 00:07:51,125.3,0.47,46,0.78,58.98,929
2026-05-05 02:26:36,127.2,0.48,47,0.76,58.96,930
2026-05-05 04:17:33,127.6,0.49,47,0.75,58.92,931
2026-05-05 05:42:40,127.9,0.49,48,0.76,58.98,932
2026-05-05 06:57:15,126.9,0.48,47,0.77,58.9,932
2026-05-05 10:55:03,125.2,0.47,46,0.77,58.95,934
2026-05-05 12:07:58,125.3,0.46,45,0.77,58.92,935
2026-05-05 13:51:42,122.7,78.42,9364,0.97,58.95,939
2026-05-05 14:49:20,121.0,82.44,9695,0.97,58.9,1031
2026-05-05 15:47:14,122.4,0.45,43,0.78,58.95,1033
2026-05-05 16:41:24,121.9,0.44,44,0.79,58.96,1033
2026-05-05 17:32:59,121.1,0.44,43,0.8,58.93,1034
2026-05-05 19:14:39,121.9,0.45,44,0.79,58.92,1034
2026-05-05 22:45:30,121.0,21.78,2434,0.92,58.96,1069
2026-05-06 01:26:49,123.1,56.46,6897,0.99,58.96,1201
2026-05-06 03:43:04,125.0,11.75,878,0.59,58.96,1271
2026-05-06 05:30:30,126.2,0.48,46,0.76,58.95,1272
2026-05-06 07:17:54,125.6,0.47,46,0.78,58.92,1273
2026-05-06 09:38:45,124.8,0.46,45,0.78,58.96,1274
2026-05-06 11:12:23,124.0,0.46,44,0.77,58.9,1275
2026-05-06 13:00:02,123.1,0.45,44,0.78,58.9,1276
2026-05-06 14:41:50,121.6,0.45,43,0.79,58.95,1277
2026-05-06 15:45:09,120.3,0.43,42,0.8,58.92,1277
2026-05-06 16:34:42,119.6,26.87,2965,0.92,58.93,1300
2026-05-06 17:31:56,119.9,26.16,2889,0.91,58.93,1329
2026-05-06 19:19:11,121.9,25.11,2760,0.9,58.98,1377
2026-05-06 22:47:16,118.1,23.81,2557,0.9,58.98,1471
2026-05-07 01:33:58,121.8,22.5,2486,0.9,58.96,1540
2026-05-07 04:03:59,123.7,13.64,1519,0.89,58.96,1598
2026-05-07 06:01:01,124.7,12.58,1369,0.87,58.9,1628
2026-05-07 08:41:54,123.5,0.46,44,0.78,58.92,1645
2026-05-07 10:27:36,123.1,0.46,45,0.78,58.96,1646
2026-05-07 13:03:49,121.7,0.44,43,0.78,58.93,1647
2026-05-07 14:42:07,122.1,0.45,44,0.79,58.96,1648
2026-05-07 15:59:46,120.5,0.44,43,0.79,58.92,1648
2026-05-07 17:06:51,122.5,0.44,43,0.79,58.93,1649
2026-05-07 18:10:42,123.1,0.46,44,0.78,58.98,1649
2026-05-07 21:56:29,122.3,0.45,44,0.78,58.95,1651
2026-05-08 00:00:20,123.0,18.89,2171,0.93,58.95,1663
2026-05-08 01:54:12,125.2,10.3,758,0.58,58.95,1689
2026-05-08 03:22:58,125.0,1.29,113,0.69,58.95,1700
2026-05-08 04:56:19,126.1,10.42,780,0.59,58.93,1708
2026-05-08 06:09:51,126.4,1.31,116,0.69,58.96,1713
