timestamp,voltage_V,current_A,power_W,pf,freq_Hz,energy_Wh
2026-04-30 14:09:56,121.7,17.53,1430,0.66,59.04,477
2026-04-30 14:45:04,121.8,14.95,1195,0.65,59.02,485
2026-04-30 15:41:58,121.2,15.72,1274,0.66,59.01,495
2026-04-30 16:36:24,121.6,17.82,1388,0.63,58.99,505
2026-04-30 17:33:24,121.7,18.18,1490,0.67,58.98,515
2026-04-30 19:24:38,123.0,11.83,1128,0.77,58.99,537
2026-04-30 23:04:16,123.2,17.68,1786,0.81,59.01,644
2026-05-01 01:33:57,123.0,17.85,1574,0.71,59.04,682
2026-05-01 03:19:04,123.8,9.46,882,0.75,59.04,706
2026-05-01 04:48:50,124.6,17.99,1654,0.73,59.01,726
2026-05-01 05:46:54,124.9,25.6,2515,0.78,59.01,749
2026-05-01 06:44:29,125.4,16.75,1625,0.77,59.01,767
2026-05-01 08:08:48,125.2,31.77,3648,0.91,59.01,815
2026-05-01 09:14:33,126.3,25.0,2425,0.76,59.01,847
2026-05-01 10:12:16,126.2,11.16,929,0.65,59.01,862
2026-05-01 11:14:37,125.5,6.47,524,0.64,59.02,872
2026-05-01 12:13:29,124.9,6.29,502,0.63,59.01,883
2026-05-01 13:40:37,124.2,15.76,1290,0.65,59.01,897
2026-05-01 14:33:32,123.8,15.47,1255,0.65,59.01,903
2026-05-01 15:30:38,123.9,13.04,1027,0.63,58.98,913
2026-05-01 16:27:58,124.5,8.88,786,0.71,58.98,923
2026-05-01 17:28:19,124.1,21.88,2158,0.79,59.01,943
2026-05-01 19:12:29,123.7,53.44,5826,0.88,58.99,998
2026-05-01 22:28:12,126.0,12.07,1217,0.79,59.02,1062
2026-05-02 00:26:15,126.3,10.75,1014,0.74,59.01,1090
2026-05-02 02:07:19,126.6,20.38,2147,0.83,58.99,1115
2026-05-02 03:19:33,127.3,16.28,1684,0.81,58.96,1135
2026-05-02 04:14:09,127.2,16.4,1693,0.81,58.99,1150
2026-05-02 05:08:22,128.0,17.76,1817,0.79,58.96,1164
2026-05-02 05:56:57,127.0,17.53,1765,0.79,58.99,1177
2026-05-02 07:15:06,127.2,18.21,1729,0.74,58.96,1201
2026-05-02 08:15:48,127.0,8.47,892,0.82,58.96,1219
2026-05-02 09:07:57,126.8,9.16,835,0.71,58.96,1252
2026-05-02 09:59:39,127.1,18.76,1553,0.65,58.99,1288
2026-05-02 11:00:16,127.6,12.2,1002,0.64,58.99,1298
2026-05-02 11:53:48,126.2,11.89,966,0.64,58.98,1305
2026-05-02 12:45:43,126.4,12.25,996,0.64,58.96,1312
2026-05-02 13:43:53,125.9,12.41,1023,0.65,58.95,1325
2026-05-02 14:26:15,124.3,54.75,5846,0.85,58.95,1340
2026-05-02 15:08:19,124.9,50.54,4661,0.73,58.95,1377
2026-05-02 15:57:36,124.9,13.79,1099,0.63,58.96,1386
2026-05-02 16:47:20,125.7,28.61,2957,0.82,58.93,1393
2026-05-02 17:30:26,125.6,19.69,2029,0.82,58.98,1435
2026-05-02 18:11:10,125.5,57.54,5742,0.79,59.01,1457
2026-05-02 22:11:41,127.1,23.96,2542,0.83,59.01,1674
2026-05-03 00:40:56,127.7,15.76,1465,0.72,58.98,1717
2026-05-03 02:25:54,127.2,9.48,914,0.75,58.93,1741
2026-05-03 03:47:35,127.4,15.6,1462,0.73,58.96,1757
2026-05-03 04:40:23,126.5,20.98,1937,0.72,58.96,1782
2026-05-03 05:27:16,127.3,21.81,2025,0.72,58.99,1800
2026-05-03 06:07:08,127.7,20.08,1843,0.71,58.98,1814
2026-05-03 07:45:40,127.7,12.68,1082,0.66,58.96,1828
2026-05-03 08:36:50,127.5,10.86,955,0.68,58.95,1837
2026-05-03 09:27:53,125.7,112.61,14125,0.99,58.93,1844
2026-05-03 10:10:22,127.5,12.75,1163,0.71,58.98,1857
2026-05-03 11:07:38,127.2,12.64,1049,0.65,58.99,1866
2026-05-03 12:00:43,124.3,115.16,14268,0.99,58.96,1873
2026-05-03 13:12:47,127.3,7.16,578,0.63,58.99,1888
2026-05-03 14:00:35,127.4,12.12,1021,0.66,58.98,1896
2026-05-03 14:56:41,126.5,12.34,1022,0.65,58.93,1904
2026-05-03 15:42:22,127.4,12.24,1020,0.65,58.95,1910
2026-05-03 16:24:46,126.7,13.76,1111,0.63,58.96,1916
2026-05-03 17:09:56,126.7,11.94,956,0.63,59.02,1925
2026-05-03 18:02:45,124.2,13.53,1104,0.65,58.99,1935
2026-05-03 22:03:01,125.9,33.09,3422,0.82,58.96,2049
2026-05-04 00:49:21,126.7,16.86,1596,0.74,59.01,2104
2026-05-04 03:09:05,127.3,9.66,938,0.76,59.01,2146
2026-05-04 05:17:05,127.6,15.61,1462,0.73,58.99,2174
2026-05-04 06:59:14,126.7,13.62,1128,0.65,58.98,2200
2026-05-04 09:12:55,126.0,26.66,2937,0.87,58.98,2230
2026-05-04 11:02:39,125.5,12.25,977,0.63,58.96,2266
2026-05-04 12:25:24,125.9,14.13,1139,0.64,59.01,2278
2026-05-04 14:02:04,125.4,20.75,1948,0.74,59.02,2298
2026-05-04 15:16:51,125.1,20.47,1687,0.65,58.96,2316
2026-05-04 16:16:47,124.5,21.37,1989,0.74,59.01,2332
2026-05-04 17:13:25,124.5,21.13,1939,0.73,59.01,2350
2026-05-04 18:10:00,125.1,10.94,1145,0.83,58.95,2369
2026-05-04 21:49:49,125.8,25.74,2822,0.87,59.01,2472
2026-05-05 00:07:51,126.2,21.86,2257,0.81,59.04,2532
2026-05-05 02:26:36,126.7,18.34,1947,0.83,59.04,2575
2026-05-05 04:17:33,127.1,13.43,1494,0.87,58.99,2609
2026-05-05 05:42:40,127.4,18.04,1942,0.84,59.02,2634
2026-05-05 06:57:15,127.1,14.85,1379,0.73,58.98,2657
2026-05-05 10:55:03,125.0,19.99,1628,0.65,59.02,2778
2026-05-05 12:07:58,124.9,17.31,1408,0.65,58.99,2792
2026-05-05 13:51:42,122.2,105.63,12805,0.99,59.04,2818
2026-05-05 14:49:20,122.7,23.31,2451,0.85,59.01,2850
2026-05-05 15:47:14,122.5,17.22,1416,0.67,59.06,2864
2026-05-05 16:41:24,122.2,17.97,1421,0.64,59.06,2875
2026-05-05 17:32:59,121.6,26.79,2408,0.73,59.02,2888
2026-05-05 19:14:39,122.3,29.28,2860,0.79,59.01,2926
2026-05-05 22:45:30,121.4,27.3,2802,0.84,59.07,3052
2026-05-06 01:26:49,124.2,14.66,1360,0.74,59.02,3096
2026-05-06 03:43:04,124.2,14.98,1600,0.85,59.04,3128
2026-05-06 05:30:30,125.7,18.1,1765,0.77,58.99,3160
2026-05-06 07:17:54,124.8,21.73,1957,0.72,59.01,3194
2026-05-06 09:38:45,123.8,8.99,901,0.8,59.02,3229
2026-05-06 11:12:23,123.4,13.89,1142,0.66,58.98,3258
2026-05-06 13:00:02,123.0,21.63,1791,0.67,59.01,3285
2026-05-06 14:41:50,122.1,8.27,686,0.67,59.04,3307
2026-05-06 15:45:09,121.1,17.19,1399,0.67,59.01,3318
