latitud,longitud,timestamp,day,month,year,hour,minute,voltage_V_A,current_A_A,power_W_A,pf_A,freq_Hz_A,energy_Wh_A,voltage_V_B,current_A_B,power_W_B,pf_B,freq_Hz_B,energy_Wh_B,id_punto
25.646641,-100.288357,2026-04-22 21:45:00,22,4,2026,21,45,132.3,2.441,258.2,0.79,59.15,161156,132.6,0.044,4.3,0.73,59.16,23282,25.646641_-100.288357
25.646641,-100.288357,2026-04-22 23:55:00,22,4,2026,23,55,133.2,2.417,273.0,0.84,59.15,161213,128.6,0.044,4.1,0.73,59.13,23283,25.646641_-100.288357
25.646641,-100.288357,2026-04-23 01:50:00,23,4,2026,1,50,134.2,1.772,207.7,0.87,59.13,161252,133.6,0.043,4.2,0.73,59.13,23284,25.646641_-100.288357
25.646641,-100.288357,2026-04-23 03:15:00,23,4,2026,3,15,134.3,1.222,125.7,0.76,59.16,161276,133.7,0.046,4.6,0.74,59.15,23284,25.646641_-100.288357
25.646641,-100.288357,2026-04-23 04:50:00,23,4,2026,4,50,135.5,1.203,123.0,0.75,59.16,161295,134.7,0.043,4.3,0.73,59.16,23285,25.646641_-100.288357
25.646641,-100.288357,2026-04-23 05:50:00,23,4,2026,5,50,133.7,0.589,70.8,0.89,59.15,161308,132.3,0.043,4.3,0.74,59.16,23285,25.646641_-100.288357
25.646641,-100.288357,2026-04-23 06:51:00,23,4,2026,6,51,133.0,1.38,142.7,0.77,59.13,161319,132.0,0.044,4.3,0.74,59.13,23286,25.646641_-100.288357
25.646641,-100.288357,2026-04-23 09:04:00,23,4,2026,9,4,131.4,1.534,153.6,0.76,59.13,161347,132.2,0.044,4.3,0.74,59.18,23286,25.646641_-100.288357
25.646641,-100.288357,2026-04-23 10:51:00,23,4,2026,10,51,133.2,1.64,168.2,0.76,59.15,161369,133.0,0.043,4.3,0.75,59.21,23286,25.646641_-100.288357
25.646641,-100.288357,2026-04-23 12:01:00,23,4,2026,12,1,133.3,1.209,157.6,0.97,59.15,161413,133.4,0.044,4.4,0.74,59.15,23311,25.646641_-100.288357
25.646641,-100.288357,2026-04-23 13:36:00,23,4,2026,13,36,134.7,1.97,192.3,0.72,59.13,161462,135.5,0.044,4.5,0.75,59.13,23312,25.646641_-100.288357
25.646641,-100.288357,2026-04-23 14:36:00,23,4,2026,14,36,132.5,1.73,165.6,0.72,59.2,161489,134.1,0.043,4.3,0.75,59.16,23312,25.646641_-100.288357
25.646641,-100.288357,2026-04-23 15:27:00,23,4,2026,15,27,129.5,1.384,119.8,0.66,59.18,161498,131.0,0.043,4.2,0.74,59.2,23312,25.646641_-100.288357
25.646641,-100.288357,2026-04-23 16:08:00,23,4,2026,16,8,129.1,1.257,107.9,0.66,59.15,161507,130.1,0.043,4.1,0.73,59.13,23312,25.646641_-100.288357
25.646641,-100.288357,2026-04-23 17:05:00,23,4,2026,17,5,129.5,1.343,123.5,0.7,59.18,161517,130.5,0.044,4.2,0.74,59.16,23312,25.646641_-100.288357
25.646641,-100.288357,2026-04-23 17:59:00,23,4,2026,17,59,128.4,2.137,209.1,0.76,59.15,161528,130.2,0.043,4.1,0.73,59.15,23313,25.646641_-100.288357
25.646641,-100.288357,2026-04-23 21:35:00,23,4,2026,21,35,131.3,2.179,212.3,0.74,59.15,161613,128.6,0.045,4.4,0.76,59.15,23314,25.646641_-100.288357
25.646641,-100.288357,2026-04-23 23:56:00,23,4,2026,23,56,132.5,1.709,182.5,0.8,59.13,161674,127.6,0.043,4.1,0.74,59.16,23315,25.646641_-100.288357
25.646641,-100.288357,2026-04-24 02:05:00,24,4,2026,2,5,134.3,1.749,196.1,0.83,59.13,161712,132.0,0.043,4.2,0.74,59.13,23316,25.646641_-100.288357
25.646641,-100.288357,2026-04-24 03:54:00,24,4,2026,3,54,134.0,1.689,178.7,0.78,59.12,161802,132.7,0.242,20.5,0.63,59.16,23378,25.646641_-100.288357
25.646641,-100.288357,2026-04-24 05:01:00,24,4,2026,5,1,134.3,7.872,933.0,0.88,59.12,161874,132.3,6.342,709.8,0.84,59.15,23429,25.646641_-100.288357
25.646641,-100.288357,2026-04-24 06:02:00,24,4,2026,6,2,134.1,1.814,190.5,0.78,59.1,161928,132.2,6.858,773.0,0.85,59.18,23468,25.646641_-100.288357
25.646641,-100.288357,2026-04-24 08:02:00,24,4,2026,8,2,132.1,1.518,158.8,0.79,59.15,161973,132.2,0.043,4.2,0.73,59.16,23484,25.646641_-100.288357
25.646641,-100.288357,2026-04-24 09:18:00,24,4,2026,9,18,132.5,1.286,113.4,0.66,59.12,161990,132.5,0.046,4.5,0.74,59.13,23484,25.646641_-100.288357
25.646641,-100.288357,2026-04-24 10:14:00,24,4,2026,10,14,134.1,1.159,107.0,0.68,59.15,162002,130.8,0.043,4.3,0.75,59.18,23484,25.646641_-100.288357
25.646641,-100.288357,2026-04-24 11:16:00,24,4,2026,11,16,132.9,1.058,102.7,0.73,59.13,162011,132.8,0.044,4.5,0.76,59.13,23485,25.646641_-100.288357
25.646641,-100.288357,2026-04-24 12:02:00,24,4,2026,12,2,131.5,1.243,108.9,0.66,59.16,162020,131.2,0.045,4.4,0.74,59.15,23485,25.646641_-100.288357
25.646641,-100.288357,2026-04-24 13:08:00,24,4,2026,13,8,129.9,0.339,32.9,0.74,59.23,162032,129.9,0.044,4.3,0.75,59.18,23486,25.646641_-100.288357
25.646641,-100.288357,2026-04-24 13:59:00,24,4,2026,13,59,129.3,1.334,123.1,0.71,59.21,162040,130.2,0.044,4.2,0.74,59.18,23486,25.646641_-100.288357
