timestamp
2026-04-22 12:29:25
2026-04-22 12:30:26
2026-04-22 12:38:54
2026-04-22 14:26:51
2026-04-22 14:35:17
2026-04-22 14:38:08
2026-04-22 14:48:39,128,FORWARD,False,FORWARD,0,38646,0,0,0,40,5916,1235,255,0,128,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38646,0
2026-04-22 15:06:44,129,FORWARD,False,FORWARD,0,38647,0,0,0,40,5918,1234,257,0,129,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38647,0
2026-04-22 15:19:38,130,FORWARD,False,FORWARD,0,38647,0,0,0,41,5918,1229,258,0,130,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38647,0
2026-04-22 15:32:14,128,FORWARD,False,FORWARD,0,38647,0,0,0,40,5918,1227,258,0,128,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38647,0
2026-04-22 16:26:03,138,FORWARD,False,FORWARD,0,38648,0,0,0,42,5918,1230,265,0,138,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38648,0
2026-04-22 17:25:05,129,FORWARD,False,FORWARD,0,38650,0,0,0,41,5916,1231,254,0,129,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38650,0
2026-04-22 18:08:41,128,FORWARD,False,FORWARD,0,38651,0,0,0,41,5913,1226,253,0,128,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38651,0
2026-04-22 21:45:20,134,FORWARD,False,FORWARD,0,38655,0,0,0,41,5918,1251,259,0,134,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38655,0
2026-04-22 23:55:53,197,FORWARD,False,FORWARD,0,38659,0,0,0,51,5915,1252,305,0,197,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38659,0
2026-04-23 01:50:10,129,FORWARD,False,FORWARD,0,38662,0,0,0,41,5918,1249,247,0,129,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38662,0
2026-04-23 03:15:56,167,FORWARD,False,FORWARD,0,38665,0,0,0,46,5916,1259,283,0,167,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38665,0
2026-04-23 04:50:43,130,FORWARD,False,FORWARD,0,38668,0,0,0,42,5918,1260,245,0,130,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38668,0
2026-04-23 05:50:26,148,FORWARD,False,FORWARD,0,38669,0,0,0,43,5918,1254,271,0,148,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38669,0
2026-04-23 06:51:45,129,FORWARD,False,FORWARD,0,38671,0,0,0,40,5920,1246,256,0,129,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38671,0
2026-04-23 09:04:38,177,FORWARD,False,FORWARD,0,38674,0,0,0,43,5921,1238,327,0,177,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38674,0
2026-04-23 10:51:34,127,FORWARD,False,FORWARD,0,38676,0,0,0,40,5921,1236,257,0,127,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38676,0
2026-04-23 12:01:24,175,FORWARD,False,FORWARD,0,38678,0,0,0,43,5918,1230,326,0,175,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38678,0
2026-04-23 13:36:57,129,FORWARD,False,FORWARD,0,38680,0,0,0,40,5915,1236,256,0,129,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38680,0
2026-04-23 14:36:06,129,FORWARD,False,FORWARD,0,38680,0,0,0,41,5918,1235,255,0,129,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38680,0
2026-04-23 15:27:03,130,FORWARD,False,FORWARD,0,38681,0,0,0,41,5918,1222,253,0,130,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38681,0
2026-04-23 16:08:52,153,FORWARD,False,FORWARD,0,38682,0,0,0,44,5913,1218,284,0,153,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38682,0
2026-04-23 17:05:33,131,FORWARD,False,FORWARD,0,38683,0,0,0,41,5920,1226,259,0,131,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38683,0
2026-04-23 17:59:10,131,FORWARD,False,FORWARD,0,38685,0,0,0,41,5916,1225,256,0,131,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38685,0
2026-04-23 21:35:47,127,FORWARD,False,FORWARD,0,38718,0,0,0,40,5921,1230,255,0,127,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38718,0
2026-04-23 23:56:53,698,FORWARD,False,FORWARD,0,38783,0,0,0,57,5918,1250,964,0,698,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38783,0
2026-04-24 02:05:55,5218,FORWARD,False,FORWARD,0,38898,0,0,0,96,5916,1249,4328,0,5218,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,38898,0
2026-04-24 03:54:14,5472,FORWARD,False,FORWARD,0,39003,0,0,0,97,5920,1244,4495,0,5472,1000,1000,1000,1000,False,100,1000,1000,1000,1000,False,1000,1000,10,39003,0
