timestamp,voltage_V,current_A,power_W,pf,freq_Hz,energy_Wh,energy_kWh
2026-05-18 14:05:10,128.7,19.635,1816.6,0.71,58.82,228160,228.16
2026-05-18 15:41:22,129.6,9.122,694.4,0.58,58.85,230400,230.4
2026-05-18 17:02:36,129.2,8.63,651.6,0.58,58.87,231570,231.57
2026-05-18 19:25:58,130.5,0.8,64.4,0.61,58.82,232860,232.86
2026-05-18 23:49:10,131.5,1.419,113.6,0.6,58.88,233270,233.27
2026-05-19 03:44:04,133.6,0.772,63.7,0.61,58.82,233550,233.55
2026-05-19 06:39:49,132.9,7.744,606.8,0.58,58.84,233800,233.8
2026-05-19 09:00:51,131.3,12.364,927.2,0.57,58.85,235610,235.61
2026-05-19 09:27:18,131.2,11.342,858.0,0.57,58.82,236080,236.08
2026-05-19 10:03:17,131.2,13.45,1125.5,0.63,58.84,236720,236.72
2026-05-19 12:17:56,130.6,13.405,1201.5,0.68,58.81,239140,239.14
2026-05-19 14:08:34,130.8,7.963,610.4,0.58,58.81,240500,240.5
2026-05-19 15:48:56,130.7,8.259,627.0,0.58,58.85,241570,241.57
2026-05-19 17:02:39,131.3,7.561,584.3,0.58,58.82,242350,242.35
2026-05-19 19:27:10,132.1,0.783,63.8,0.61,58.88,243360,243.36
2026-05-19 23:50:19,131.7,1.423,114.3,0.6,58.81,243740,243.74
2026-05-20 03:35:35,133.5,0.771,63.4,0.61,58.82,244020,244.02
2026-05-20 06:10:37,133.6,0.774,63.9,0.61,58.82,244170,244.17
2026-05-20 10:00:31,131.7,12.322,1077.0,0.66,58.85,246780,246.78
2026-05-20 12:28:08,131.0,9.04,700.5,0.59,58.85,248980,248.98
2026-05-20 14:38:23,131.4,9.048,695.1,0.58,58.85,250800,250.8
2026-05-20 16:15:14,131.7,8.569,670.3,0.59,58.82,252020,252.02
2026-05-20 17:42:12,132.5,8.438,664.3,0.59,58.82,253090,253.09
2026-05-20 21:45:42,133.2,8.321,653.7,0.58,58.84,255830,255.83
2026-05-21 01:54:38,133.7,0.141,13.0,0.68,58.81,258230,258.23
2026-05-21 05:26:48,133.7,0.141,13.2,0.69,58.88,258270,258.27
2026-05-21 08:25:39,133.0,8.02,634.8,0.59,58.82,259450,259.45
2026-05-21 11:19:48,130.9,8.192,629.6,0.58,58.85,262120,262.12
2026-05-21 13:22:59,129.8,13.592,1143.2,0.64,58.88,263960,263.96
2026-05-21 15:16:33,130.8,10.61,797.1,0.57,58.84,265870,265.87
2026-05-21 16:45:22,131.0,9.239,722.7,0.59,58.82,267270,267.27
2026-05-21 18:02:55,130.6,7.929,616.5,0.59,58.84,268320,268.32
2026-05-21 22:39:00,132.9,0.807,66.9,0.62,58.82,270940,270.94
2026-05-22 02:02:30,133.1,0.149,13.5,0.68,58.84,270980,270.98
2026-05-22 05:20:57,134.0,0.15,13.7,0.68,58.82,271030,271.03
2026-05-22 07:59:00,132.3,9.394,709.8,0.57,58.84,272140,272.14
2026-05-22 10:32:49,129.5,14.439,1206.0,0.64,58.85,274300,274.3
2026-05-22 12:21:08,128.8,9.345,699.6,0.58,58.85,276470,276.47
2026-05-22 14:24:21,128.5,8.801,662.7,0.58,58.87,278140,278.14
2026-05-22 15:46:23,129.1,7.847,581.4,0.57,58.87,279100,279.1
2026-05-22 16:59:53,129.5,7.793,582.9,0.57,58.84,279830,279.83
2026-05-22 18:14:32,129.2,7.688,573.5,0.57,58.84,280550,280.55
2026-05-22 22:11:52,131.6,7.109,545.6,0.58,58.87,282680,282.68
2026-05-23 01:09:58,132.6,0.774,63.0,0.61,58.81,283470,283.47
2026-05-23 03:15:35,133.2,0.772,63.6,0.61,58.85,283600,283.6
