latitud,longitud,timestamp,day,month,year,hour,minute,voltage_V_A,current_A_A,power_W_A,pf_A,freq_Hz_A,energy_Wh_A,voltage_V_B,current_A_B,power_W_B,pf_B,freq_Hz_B,energy_Wh_B,id_punto
25.664247,-100.293495,2026-05-12 14:40:00,12,5,2026,14,40,126.3,2.914,311.0,0.84,58.99,22180,0,2.162,129.4,0.47,58.99,19010,25.664247_-100.293495
25.664247,-100.293495,2026-05-12 14:46:00,12,5,2026,14,46,126.3,2.914,311.0,0.84,58.99,22180,0,2.162,129.4,0.47,58.99,19010,25.664247_-100.293495
25.664247,-100.293495,2026-05-12 16:12:00,12,5,2026,16,12,126.3,2.914,311.0,0.84,58.99,22180,0,2.162,129.4,0.47,58.99,19010,25.664247_-100.293495
25.664247,-100.293495,2026-05-12 17:31:00,12,5,2026,17,31,126.3,2.914,311.0,0.84,58.99,22180,0,2.162,129.4,0.47,58.99,19010,25.664247_-100.293495
25.664247,-100.293495,2026-05-12 19:26:00,12,5,2026,19,26,126.3,2.914,311.0,0.84,58.99,22180,0,2.162,129.4,0.47,58.99,19010,25.664247_-100.293495
25.664247,-100.293495,2026-05-12 23:33:00,12,5,2026,23,33,126.3,2.914,311.0,0.84,58.99,22180,0,2.162,129.4,0.47,58.99,19010,25.664247_-100.293495
25.664247,-100.293495,2026-05-13 02:21:00,13,5,2026,2,21,126.3,2.914,311.0,0.84,58.99,22180,0,2.162,129.4,0.47,58.99,19010,25.664247_-100.293495
25.664247,-100.293495,2026-05-13 05:14:00,13,5,2026,5,14,126.3,2.914,311.0,0.84,58.99,22180,0,2.162,129.4,0.47,58.99,19010,25.664247_-100.293495
25.664247,-100.293495,2026-05-13 07:32:00,13,5,2026,7,32,126.3,2.914,311.0,0.84,58.99,22180,0,2.162,129.4,0.47,58.99,19010,25.664247_-100.293495
25.664247,-100.293495,2026-05-13 10:08:00,13,5,2026,10,8,126.3,2.914,311.0,0.84,58.99,22180,0,2.162,129.4,0.47,58.99,19010,25.664247_-100.293495
25.664247,-100.293495,2026-05-13 12:19:00,13,5,2026,12,19,130.1,5.796,609.0,0.8,58.96,195030,0,2.578,201.9,0.6,58.96,137920,25.664247_-100.293495
25.664247,-100.293495,2026-05-13 14:15:00,13,5,2026,14,15,130.1,7.355,885.4,0.92,58.93,196930,0,6.267,750.0,0.91,58.93,138980,25.664247_-100.293495
25.664247,-100.293495,2026-05-13 15:48:00,13,5,2026,15,48,126.0,9.02,1082.8,0.95,58.93,198170,0,9.466,1124.9,0.94,58.93,140280,25.664247_-100.293495
