latitud,longitud,timestamp,day,month,year,hour,minute,voltage_V_A,current_A_A,power_W_A,pf_A,freq_Hz_A,energy_Wh_A,voltage_V_B,current_A_B,power_W_B,pf_B,freq_Hz_B,energy_Wh_B,id_punto
25.658491,-100.291636,2026-05-12 14:40:00,12,5,2026,14,40,0,0,1.9,0,0,0,0,1.885,192.7,0.7,0,0,25.658491_-100.291636
25.658491,-100.291636,2026-05-12 14:46:00,12,5,2026,14,46,0,0,1.9,0,0,0,0,1.885,192.7,0.7,0,0,25.658491_-100.291636
25.658491,-100.291636,2026-05-12 16:12:00,12,5,2026,16,12,0,0,1.9,0,0,0,0,1.885,192.7,0.7,0,0,25.658491_-100.291636
25.658491,-100.291636,2026-05-12 17:31:00,12,5,2026,17,31,0,0,1.9,0,0,0,0,1.885,192.7,0.7,0,0,25.658491_-100.291636
25.658491,-100.291636,2026-05-12 19:26:00,12,5,2026,19,26,0,0,1.9,0,0,0,0,1.885,192.7,0.7,0,0,25.658491_-100.291636
25.658491,-100.291636,2026-05-12 23:33:00,12,5,2026,23,33,0,0,1.9,0,0,0,0,1.885,192.7,0.7,0,0,25.658491_-100.291636
25.658491,-100.291636,2026-05-13 02:21:00,13,5,2026,2,21,0,0,1.9,0,0,0,0,1.885,192.7,0.7,0,0,25.658491_-100.291636
25.658491,-100.291636,2026-05-13 05:14:00,13,5,2026,5,14,0,0,1.9,0,0,0,0,1.885,192.7,0.7,0,0,25.658491_-100.291636
25.658491,-100.291636,2026-05-13 07:32:00,13,5,2026,7,32,0,0,1.9,0,0,0,0,1.885,192.7,0.7,0,0,25.658491_-100.291636
25.658491,-100.291636,2026-05-13 10:08:00,13,5,2026,10,8,0,0,1.9,0,0,0,0,1.885,192.7,0.7,0,0,25.658491_-100.291636
25.658491,-100.291636,2026-05-13 12:19:00,13,5,2026,12,19,0,0,1.9,0,0,0,0,1.885,192.7,0.7,0,0,25.658491_-100.291636
25.658491,-100.291636,2026-05-13 14:15:00,13,5,2026,14,15,0,0,1.9,0,0,0,0,1.885,192.7,0.7,0,0,25.658491_-100.291636
25.658491,-100.291636,2026-05-13 15:48:00,13,5,2026,15,48,0,0,1.9,0,0,0,0,1.885,192.7,0.7,0,0,25.658491_-100.291636
25.658491,-100.291636,2026-05-13 17:05:00,13,5,2026,17,5,0,0,1.9,0,0,0,0,1.885,192.7,0.7,0,0,25.658491_-100.291636
25.658491,-100.291636,2026-05-13 18:18:00,13,5,2026,18,18,0,0,1.9,0,0,0,0,1.885,192.7,0.7,0,0,25.658491_-100.291636
