latitud;longitud;timestamp;day;month;year;hour;minute;voltage_V_A;current_A_A;power_W_A;pf_A;freq_Hz_A;energy_Wh_A;voltage_V_B;current_A_B;power_W_B;pf_B;freq_Hz_B;energy_Wh_B
25,658491;-100,291636;12/5/2026 14:40;12;5;2026;14;40;0;0;1,9;0;0;0;0;1,885;192,7;0,7;0;0
25,658491;-100,291636;12/5/2026 14:46;12;5;2026;14;46;0;0;1,9;0;0;0;0;1,885;192,7;0,7;0;0
25,658491;-100,291636;12/5/2026 16:12;12;5;2026;16;12;0;0;1,9;0;0;0;0;1,885;192,7;0,7;0;0
25,658491;-100,291636;12/5/2026 17:31;12;5;2026;17;31;0;0;1,9;0;0;0;0;1,885;192,7;0,7;0;0
25,658491;-100,291636;12/5/2026 19:26;12;5;2026;19;26;0;0;1,9;0;0;0;0;1,885;192,7;0,7;0;0
