timestamp,power_a,direction_a,tbd,direction_b,power_b,energy_forword_a,energy_reverse_a,energy_forword_b,energy_reserse_b,power_factor,freq,voltage_a,current_a,current_b,total_power,voltage_coef,current_a_calibration,power_a_calibration,energy_a_calibration_fwd,coef_a_reset,power_factor_b,freq_calibration,current_b_calibration,power_b_calibration,energy_b_calibration_fwd,coef_b_reset,energy_a_calibration_rev,energy_b_calibration_rev,report_rate_control,forward_energy_total,reverse_energy_total
2026-04-30 14:09:56,8835,FORWARD,False,FORWARD,8914,781,0,597,0,94,5904,1189,7891,8130,17749,1000,1000,1000,1000,False,92,1000,1000,1000,1000,False,1000,1000,10,1378,0
2026-04-30 14:45:04,1274,FORWARD,False,FORWARD,747,820,0,634,0,65,5904,1193,1626,1499,2021,1000,1000,1000,1000,False,41,1000,1000,1000,1000,False,1000,1000,10,1454,0
2026-04-30 15:41:58,1240,FORWARD,False,FORWARD,382,836,0,638,0,64,5899,1185,1613,1226,1622,1000,1000,1000,1000,False,26,1000,1000,1000,1000,False,1000,1000,10,1474,0
2026-04-30 16:36:24,1172,FORWARD,False,FORWARD,325,847,0,642,0,62,5899,1185,1586,1199,1497,1000,1000,1000,1000,False,22,1000,1000,1000,1000,False,1000,1000,10,1489,0
2026-04-30 17:33:24,1183,FORWARD,False,FORWARD,454,859,0,646,0,62,5896,1193,1578,1272,1637,1000,1000,1000,1000,False,29,1000,1000,1000,1000,False,1000,1000,10,1505,0
2026-04-30 19:24:38,966,FORWARD,False,FORWARD,2218,877,0,652,0,49,5898,1203,1615,2234,2004,1000,1000,1000,1000,False,82,1000,1000,1000,1000,False,1000,1000,10,1529,0
2026-04-30 23:04:16,2066,FORWARD,False,FORWARD,853,1174,0,891,0,75,5901,1225,2240,1462,2919,1000,1000,1000,1000,False,47,1000,1000,1000,1000,False,1000,1000,10,2065,0
2026-05-01 01:33:57,479,FORWARD,False,FORWARD,9632,1212,0,920,0,28,5904,1228,1372,8058,10111,1000,1000,1000,1000,False,97,1000,1000,1000,1000,False,1000,1000,10,2132,0
2026-05-01 03:19:04,1373,FORWARD,False,FORWARD,242,1234,0,963,0,63,5902,1242,1731,1175,1615,1000,1000,1000,1000,False,16,1000,1000,1000,1000,False,1000,1000,10,2197,0
2026-05-01 04:48:50,1403,FORWARD,False,FORWARD,249,1248,0,967,0,64,5901,1253,1738,1183,1652,1000,1000,1000,1000,False,16,1000,1000,1000,1000,False,1000,1000,10,2215,0
2026-05-01 05:46:54,1180,FORWARD,False,FORWARD,321,1258,0,969,0,53,5899,1257,1753,1228,1501,1000,1000,1000,1000,False,20,1000,1000,1000,1000,False,1000,1000,10,2227,0
2026-05-01 06:44:29,1579,FORWARD,False,FORWARD,235,1284,0,972,0,67,5899,1258,1844,1180,1814,1000,1000,1000,1000,False,15,1000,1000,1000,1000,False,1000,1000,10,2256,0
2026-05-01 08:08:48,283,FORWARD,False,FORWARD,239,1299,0,975,0,16,5901,1255,1332,1179,522,1000,1000,1000,1000,False,16,1000,1000,1000,1000,False,1000,1000,10,2274,0
2026-05-01 09:14:33,1533,FORWARD,False,FORWARD,235,1310,0,978,0,65,5902,1263,1846,1187,1768,1000,1000,1000,1000,False,15,1000,1000,1000,1000,False,1000,1000,10,2288,0
2026-05-01 10:12:16,1274,FORWARD,False,FORWARD,241,1320,0,981,0,60,5902,1264,1655,1189,1515,1000,1000,1000,1000,False,16,1000,1000,1000,1000,False,1000,1000,10,2301,0
2026-05-01 11:14:37,1153,FORWARD,False,FORWARD,246,1333,0,983,0,57,5902,1257,1601,1184,1399,1000,1000,1000,1000,False,16,1000,1000,1000,1000,False,1000,1000,10,2316,0
2026-05-01 12:13:29,1121,FORWARD,False,FORWARD,238,1345,0,985,0,56,5899,1254,1578,1180,1359,1000,1000,1000,1000,False,16,1000,1000,1000,1000,False,1000,1000,10,2330,0
2026-05-01 13:40:37,263,FORWARD,False,FORWARD,250,1355,0,989,0,15,5902,1268,1322,1188,513,1000,1000,1000,1000,False,16,1000,1000,1000,1000,False,1000,1000,10,2344,0
2026-05-01 14:33:32,1125,FORWARD,False,FORWARD,240,1364,0,991,0,56,5901,1256,1579,1179,1365,1000,1000,1000,1000,False,16,1000,1000,1000,1000,False,1000,1000,10,2355,0
2026-05-01 15:30:38,260,FORWARD,False,FORWARD,243,1372,0,993,0,15,5898,1245,1307,1177,503,1000,1000,1000,1000,False,16,1000,1000,1000,1000,False,1000,1000,10,2365,0
2026-05-01 16:27:58,1216,FORWARD,False,FORWARD,238,1377,0,995,0,60,5896,1249,1613,1172,1454,1000,1000,1000,1000,False,16,1000,1000,1000,1000,False,1000,1000,10,2372,0
2026-05-01 17:28:19,1133,FORWARD,False,FORWARD,239,1388,0,997,0,57,5898,1247,1575,1172,1372,1000,1000,1000,1000,False,16,1000,1000,1000,1000,False,1000,1000,10,2385,0
