latitud,longitud,timestamp,day,month,year,hour,minute,voltage_V_A,current_A_A,power_W_A,pf_A,freq_Hz_A,energy_Wh_A,voltage_V_B,current_A_B,power_W_B,pf_B,freq_Hz_B,energy_Wh_B,id_punto
25.650767,-100.278048,2026-05-22 22:11:00,22,5,2026,22,11,126.5,3.46,370.4,0.84,59.09,50210,0,4.006,443.3,0.87,59.09,44000,25.650767_-100.278048
25.650767,-100.278048,2026-05-23 01:09:00,23,5,2026,1,9,126.9,5.345,656.1,0.96,59.04,52350,0,4.525,566.4,0.98,59.04,46080,25.650767_-100.278048
25.650767,-100.278048,2026-05-23 03:15:00,23,5,2026,3,15,127.8,1.441,79.8,0.43,59.07,53350,0,0.881,23.2,0.2,59.07,46960,25.650767_-100.278048
25.650767,-100.278048,2026-05-23 04:46:00,23,5,2026,4,46,126.6,3.917,380.8,0.76,59.06,53960,0,3.228,302.2,0.73,59.06,47490,25.650767_-100.278048
25.650767,-100.278048,2026-05-23 06:00:00,23,5,2026,6,0,127.3,4.95,610.8,0.96,59.07,54420,0,4.478,562.2,0.98,59.07,47890,25.650767_-100.278048
25.650767,-100.278048,2026-05-23 08:05:00,23,5,2026,8,5,126.2,7.277,913.6,0.99,59.04,55520,0,4.603,575.2,0.99,59.04,48770,25.650767_-100.278048
25.650767,-100.278048,2026-05-23 09:34:00,23,5,2026,9,34,127.8,4.901,556.1,0.88,59.07,56230,0,18.761,2375.4,0.99,59.07,49480,25.650767_-100.278048
25.650767,-100.278048,2026-05-23 10:38:00,23,5,2026,10,38,125.6,10.085,1212.5,0.95,59.06,57300,0,9.626,1170.8,0.96,59.06,50770,25.650767_-100.278048
25.650767,-100.278048,2026-05-23 11:43:00,23,5,2026,11,43,125.7,1.46,60.9,0.33,59.1,57850,0,3.846,300.6,0.62,59.1,51580,25.650767_-100.278048
25.650767,-100.278048,2026-05-23 13:10:00,23,5,2026,13,10,125.9,2.468,241.6,0.77,59.07,58470,0,0.0,0.0,1.0,59.07,52160,25.650767_-100.278048
25.650767,-100.278048,2026-05-23 14:13:00,23,5,2026,14,13,126.5,1.721,90.1,0.41,59.02,58610,0,0.0,0.0,1.0,59.02,52160,25.650767_-100.278048
25.650767,-100.278048,2026-05-23 15:10:00,23,5,2026,15,10,125.8,1.456,60.1,0.32,59.02,58660,0,0.0,0.0,1.0,59.02,52160,25.650767_-100.278048
25.650767,-100.278048,2026-05-23 16:10:00,23,5,2026,16,10,126.0,1.713,100.5,0.46,59.09,58720,0,0.0,0.0,1.0,59.09,52160,25.650767_-100.278048
25.650767,-100.278048,2026-05-23 17:14:00,23,5,2026,17,14,124.7,9.27,1133.3,0.97,59.06,59700,0,7.313,899.2,0.98,59.06,52960,25.650767_-100.278048
25.650767,-100.278048,2026-05-23 18:15:00,23,5,2026,18,15,126.0,2.685,259.5,0.76,59.06,60070,0,0.0,0.0,1.0,59.06,53230,25.650767_-100.278048
25.650767,-100.278048,2026-05-23 22:42:00,23,5,2026,22,42,127.3,7.698,950.2,0.96,59.06,63610,0,10.205,1185.4,0.91,59.06,57060,25.650767_-100.278048
25.650767,-100.278048,2026-05-24 01:49:00,24,5,2026,1,49,127.9,3.504,385.9,0.85,59.06,65770,0,2.803,317.6,0.88,59.06,59170,25.650767_-100.278048
25.650767,-100.278048,2026-05-24 03:55:00,24,5,2026,3,55,127.7,3.251,352.9,0.84,59.02,67070,0,2.673,299.6,0.87,59.02,60360,25.650767_-100.278048
25.650767,-100.278048,2026-05-24 05:17:00,24,5,2026,5,17,127.3,7.152,884.2,0.96,59.02,67850,0,6.752,843.3,0.98,59.02,61090,25.650767_-100.278048
25.650767,-100.278048,2026-05-24 06:13:00,24,5,2026,6,13,127.7,3.212,349.1,0.84,59.07,68400,0,2.7,303.1,0.87,59.07,61590,25.650767_-100.278048
25.650767,-100.278048,2026-05-24 08:04:00,24,5,2026,8,4,128.1,5.39,673.4,0.97,59.09,69460,0,8.368,902.5,0.84,59.09,62380,25.650767_-100.278048
25.650767,-100.278048,2026-05-24 09:37:00,24,5,2026,9,37,126.7,6.936,861.8,0.97,59.06,71110,0,4.779,600.6,0.99,59.06,64200,25.650767_-100.278048
25.650767,-100.278048,2026-05-24 10:41:00,24,5,2026,10,41,126.3,3.332,356.5,0.84,59.09,72260,0,1.065,19.9,0.14,59.09,65220,25.650767_-100.278048
25.650767,-100.278048,2026-05-24 11:58:00,24,5,2026,11,58,127.0,2.667,264.7,0.78,59.04,73060,0,4.037,340.0,0.66,59.04,66080,25.650767_-100.278048
25.650767,-100.278048,2026-05-24 13:27:00,24,5,2026,13,27,126.1,1.741,85.9,0.39,59.07,73250,0,0.0,0.0,1.0,59.07,66210,25.650767_-100.278048
25.650767,-100.278048,2026-05-24 14:34:00,24,5,2026,14,34,126.3,1.673,79.7,0.37,59.04,73340,0,0.0,0.0,1.0,59.04,66210,25.650767_-100.278048
25.650767,-100.278048,2026-05-24 15:36:00,24,5,2026,15,36,125.8,1.774,88.7,0.39,59.04,73420,0,0.0,0.0,1.0,59.04,66210,25.650767_-100.278048
25.650767,-100.278048,2026-05-24 16:39:00,24,5,2026,16,39,126.5,2.061,220.2,0.84,59.07,73570,0,0.0,0.0,1.0,59.07,66210,25.650767_-100.278048
25.650767,-100.278048,2026-05-24 17:43:00,24,5,2026,17,43,126.4,1.772,96.2,0.42,59.04,73710,0,0.0,0.0,1.0,59.04,66210,25.650767_-100.278048
25.650767,-100.278048,2026-05-24 21:54:00,24,5,2026,21,54,126.9,7.725,909.9,0.92,59.1,75830,0,7.091,839.7,0.93,59.1,68210,25.650767_-100.278048
25.650767,-100.278048,2026-05-25 02:22:00,25,5,2026,2,22,128.2,1.464,82.3,0.43,59.12,77780,0,1.047,51.0,0.37,59.12,70000,25.650767_-100.278048
25.650767,-100.278048,2026-05-25 06:06:00,25,5,2026,6,6,128.6,0.961,30.4,0.24,59.06,79110,0,1.038,46.3,0.34,59.06,71230,25.650767_-100.278048
25.650767,-100.278048,2026-05-25 09:31:00,25,5,2026,9,31,126.6,2.901,283.9,0.77,59.09,80050,0,6.724,634.9,0.74,59.09,72560,25.650767_-100.278048
25.650767,-100.278048,2026-05-25 11:21:00,25,5,2026,11,21,125.6,1.911,108.7,0.45,59.06,80630,0,0.91,9.7,0.08,59.06,73700,25.650767_-100.278048
25.650767,-100.278048,2026-05-25 13:06:00,25,5,2026,13,6,125.8,1.646,81.1,0.39,59.04,80780,0,1.121,37.9,0.26,59.04,74460,25.650767_-100.278048
25.650767,-100.278048,2026-05-25 14:45:00,25,5,2026,14,45,126.3,1.916,115.5,0.47,59.04,80920,0,7.083,817.9,0.91,59.04,74730,25.650767_-100.278048
25.650767,-100.278048,2026-05-25 16:09:00,25,5,2026,16,9,125.6,2.484,244.6,0.78,59.09,81120,0,4.05,352.0,0.69,59.09,75180,25.650767_-100.278048
25.650767,-100.278048,2026-05-25 17:34:00,25,5,2026,17,34,125.4,2.759,273.4,0.78,59.06,81510,0,0.0,0.0,1.0,59.06,75410,25.650767_-100.278048
25.650767,-100.278048,2026-05-25 19:28:00,25,5,2026,19,28,126.0,5.722,713.8,0.98,59.07,82940,0,4.734,590.5,0.98,59.07,76380,25.650767_-100.278048
25.650767,-100.278048,2026-05-25 23:49:00,25,5,2026,23,49,126.0,9.934,1195.0,0.95,59.04,85800,0,7.788,929.1,0.94,59.04,78520,25.650767_-100.278048
25.650767,-100.278048,2026-05-26 03:57:00,26,5,2026,3,57,127.7,4.021,393.3,0.76,59.09,88810,0,3.169,302.9,0.74,59.09,81000,25.650767_-100.278048
25.650767,-100.278048,2026-05-26 10:43:00,26,5,2026,10,43,126.0,1.316,60.9,0.36,59.09,91830,0,1.161,34.5,0.23,59.09,84780,25.650767_-100.278048
25.650767,-100.278048,2026-05-26 13:21:00,26,5,2026,13,21,126.0,1.822,99.5,0.43,59.12,92100,0,4.189,340.0,0.64,59.12,85670,25.650767_-100.278048
25.650767,-100.278048,2026-05-26 15:18:00,26,5,2026,15,18,125.2,2.837,273.2,0.76,59.07,92670,0,0.0,0.0,1.0,59.07,86100,25.650767_-100.278048
25.650767,-100.278048,2026-05-26 16:43:00,26,5,2026,16,43,125.5,1.929,121.7,0.5,59.1,92870,0,0.912,3.1,0.02,59.1,86390,25.650767_-100.278048
25.650767,-100.278048,2026-05-26 18:05:00,26,5,2026,18,5,127.1,2.044,133.9,0.51,59.07,93050,0,4.25,370.4,0.68,59.07,86520,25.650767_-100.278048
25.650767,-100.278048,2026-05-26 22:52:00,26,5,2026,22,52,125.8,9.138,1124.8,0.97,59.07,96080,0,7.436,919.5,0.98,59.07,89060,25.650767_-100.278048
25.650767,-100.278048,2026-05-27 02:38:00,27,5,2026,2,38,126.6,7.722,908.7,0.92,59.09,98620,0,7.089,837.9,0.93,59.09,91200,25.650767_-100.278048
25.650767,-100.278048,2026-05-27 10:05:00,27,5,2026,10,5,126.6,2.191,149.4,0.53,59.1,102240,0,0.931,7.0,0.05,59.1,94300,25.650767_-100.278048
25.650767,-100.278048,2026-05-27 12:36:00,27,5,2026,12,36,126.6,2.214,142.7,0.5,59.07,103550,0,5.239,457.8,0.68,59.07,96380,25.650767_-100.278048
25.650767,-100.278048,2026-05-27 14:53:00,27,5,2026,14,53,127.1,5.443,662.1,0.95,59.07,104260,0,18.149,2303.3,0.99,59.07,98370,25.650767_-100.278048
25.650767,-100.278048,2026-05-27 16:41:00,27,5,2026,16,41,126.0,3.029,291.1,0.76,59.07,105140,0,4.271,361.6,0.67,59.07,100190,25.650767_-100.278048
25.650767,-100.278048,2026-05-27 18:00:00,27,5,2026,18,0,125.6,7.143,866.7,0.96,59.07,106230,0,5.24,645.4,0.98,59.07,101290,25.650767_-100.278048
25.650767,-100.278048,2026-05-27 22:44:00,27,5,2026,22,44,125.0,9.833,1196.8,0.97,59.09,108620,0,7.474,919.7,0.98,59.09,102840,25.650767_-100.278048
25.650767,-100.278048,2026-05-28 02:42:00,28,5,2026,2,42,127.0,7.674,914.9,0.93,59.06,111340,0,7.224,861.6,0.93,59.06,105270,25.650767_-100.278048
25.650767,-100.278048,2026-05-28 06:27:00,28,5,2026,6,27,127.7,1.689,114.6,0.53,59.09,113590,0,0.877,22.8,0.2,59.09,107380,25.650767_-100.278048
25.650767,-100.278048,2026-05-28 10:41:00,28,5,2026,10,41,126.0,3.886,362.7,0.73,59.07,115670,0,3.341,306.6,0.72,59.07,109030,25.650767_-100.278048
25.650767,-100.278048,2026-05-28 13:35:00,28,5,2026,13,35,125.1,10.109,1233.8,0.97,59.1,117160,0,12.268,1496.9,0.97,59.1,110820,25.650767_-100.278048
25.650767,-100.278048,2026-05-28 15:34:00,28,5,2026,15,34,125.8,2.076,134.0,0.51,59.1,118260,0,0.0,0.0,1.0,59.1,112090,25.650767_-100.278048
25.650767,-100.278048,2026-05-28 17:00:00,28,5,2026,17,0,125.4,1.838,101.3,0.43,59.06,118440,0,0.922,7.4,0.06,59.06,112100,25.650767_-100.278048
25.650767,-100.278048,2026-05-28 19:29:00,28,5,2026,19,29,125.5,5.858,708.4,0.96,59.07,119290,0,4.837,601.0,0.98,59.07,112730,25.650767_-100.278048
25.650767,-100.278048,2026-05-28 23:56:00,28,5,2026,23,56,125.7,5.038,608.1,0.95,59.12,123860,0,4.315,535.9,0.98,59.12,116660,25.650767_-100.278048
25.650767,-100.278048,2026-05-29 03:58:00,29,5,2026,3,58,126.7,5.984,752.5,0.99,59.1,126900,0,4.305,537.9,0.98,59.1,119290,25.650767_-100.278048
25.650767,-100.278048,2026-05-29 06:51:00,29,5,2026,6,51,127.6,1.71,102.5,0.46,59.1,128200,0,0.85,27.2,0.25,59.1,120360,25.650767_-100.278048
25.650767,-100.278048,2026-05-29 10:42:00,29,5,2026,10,42,124.3,9.116,1108.1,0.97,59.07,129790,0,7.112,872.0,0.98,59.07,121770,25.650767_-100.278048
25.650767,-100.278048,2026-05-29 13:32:00,29,5,2026,13,32,124.0,8.608,1049.0,0.98,59.02,134010,0,8.967,1093.7,0.98,59.02,126060,25.650767_-100.278048
25.650767,-100.278048,2026-05-29 15:24:00,29,5,2026,15,24,122.9,16.38,1996.0,0.98,59.09,135500,0,16.76,2043.4,0.99,59.09,127710,25.650767_-100.278048
25.650767,-100.278048,2026-05-29 16:56:00,29,5,2026,16,56,124.1,5.632,672.2,0.96,59.1,137600,0,4.8,587.1,0.98,59.1,129820,25.650767_-100.278048
25.650767,-100.278048,2026-05-29 18:12:00,29,5,2026,18,12,124.4,6.44,769.3,0.95,59.06,138460,0,5.078,624.5,0.98,59.06,130610,25.650767_-100.278048
25.650767,-100.278048,2026-05-29 22:29:00,29,5,2026,22,29,126.9,1.358,52.6,0.3,59.04,139570,0,0.0,0.0,1.0,59.04,131410,25.650767_-100.278048
25.650767,-100.278048,2026-05-30 01:30:00,30,5,2026,1,30,126.3,8.122,955.3,0.92,59.09,141340,0,7.775,929.3,0.94,59.09,133110,25.650767_-100.278048
25.650767,-100.278048,2026-05-30 03:32:00,30,5,2026,3,32,127.2,3.23,352.1,0.85,59.04,142580,0,2.682,300.1,0.87,59.04,134250,25.650767_-100.278048
25.650767,-100.278048,2026-05-30 05:04:00,30,5,2026,5,4,126.6,7.63,897.7,0.92,59.07,143400,0,7.199,849.3,0.93,59.07,135000,25.650767_-100.278048
25.650767,-100.278048,2026-05-30 06:18:00,30,5,2026,6,18,127.3,4.899,607.2,0.97,59.07,143980,0,4.454,560.0,0.98,59.07,135540,25.650767_-100.278048
25.650767,-100.278048,2026-05-30 08:10:00,30,5,2026,8,10,126.5,4.949,607.4,0.96,59.1,144710,0,4.478,559.0,0.98,59.1,136200,25.650767_-100.278048
25.650767,-100.278048,2026-05-30 09:40:00,30,5,2026,9,40,125.0,8.375,966.9,0.92,59.09,145380,0,7.521,875.1,0.93,59.09,136790,25.650767_-100.278048
25.650767,-100.278048,2026-05-30 10:43:00,30,5,2026,10,43,125.1,6.132,729.5,0.94,59.06,145870,0,4.614,569.5,0.98,59.06,137210,25.650767_-100.278048
25.650767,-100.278048,2026-05-30 12:02:00,30,5,2026,12,2,125.9,1.086,23.9,0.17,59.09,147100,0,0.95,4.5,0.03,59.09,138330,25.650767_-100.278048
25.650767,-100.278048,2026-05-30 13:44:00,30,5,2026,13,44,124.9,3.984,419.7,0.84,59.07,147960,0,3.182,354.6,0.89,59.07,139000,25.650767_-100.278048
25.650767,-100.278048,2026-05-30 14:58:00,30,5,2026,14,58,125.4,1.307,59.4,0.35,59.04,148210,0,0.0,0.0,1.0,59.04,139120,25.650767_-100.278048
25.650767,-100.278048,2026-05-30 16:08:00,30,5,2026,16,8,124.9,1.792,91.9,0.41,59.07,148310,0,1.525,68.2,0.35,59.07,139260,25.650767_-100.278048
25.650767,-100.278048,2026-05-30 17:17:00,30,5,2026,17,17,124.3,6.213,735.8,0.95,59.09,148530,0,5.395,652.3,0.97,59.09,139380,25.650767_-100.278048
25.650767,-100.278048,2026-05-30 19:33:00,30,5,2026,19,33,125.2,3.912,412.9,0.84,59.1,149580,0,2.959,326.6,0.88,59.1,140270,25.650767_-100.278048
25.650767,-100.278048,2026-05-31 00:01:00,31,5,2026,0,1,125.4,7.274,846.8,0.92,59.06,152920,0,7.645,903.9,0.94,59.06,143480,25.650767_-100.278048
25.650767,-100.278048,2026-05-31 03:26:00,31,5,2026,3,26,126.4,6.126,767.8,0.99,59.07,155830,0,4.418,550.8,0.98,59.07,146260,25.650767_-100.278048
25.650767,-100.278048,2026-05-31 05:19:00,31,5,2026,5,19,127.6,4.013,390.1,0.76,59.09,156820,0,3.287,311.5,0.74,59.09,147030,25.650767_-100.278048
25.650767,-100.278048,2026-05-31 06:52:00,31,5,2026,6,52,127.8,1.413,76.4,0.42,59.09,157490,0,0.878,22.1,0.19,59.09,147610,25.650767_-100.278048
25.650767,-100.278048,2026-05-31 08:45:00,31,5,2026,8,45,127.2,3.687,361.0,0.76,59.09,158270,0,3.343,327.7,0.76,59.09,148330,25.650767_-100.278048
25.650767,-100.278048,2026-05-31 10:09:00,31,5,2026,10,9,126.9,5.783,699.0,0.95,59.06,158470,0,5.402,662.0,0.96,59.06,148480,25.650767_-100.278048
25.650767,-100.278048,2026-05-31 11:33:00,31,5,2026,11,33,126.8,1.535,73.5,0.37,59.09,158710,0,0.0,0.0,1.0,59.09,148670,25.650767_-100.278048
25.650767,-100.278048,2026-05-31 12:49:00,31,5,2026,12,49,125.8,1.365,54.1,0.31,59.04,158780,0,0.0,0.0,1.0,59.04,148670,25.650767_-100.278048
25.650767,-100.278048,2026-05-31 14:09:00,31,5,2026,14,9,125.7,1.343,52.8,0.31,59.09,158830,0,0.0,0.0,1.0,59.09,148670,25.650767_-100.278048
25.650767,-100.278048,2026-05-31 15:17:00,31,5,2026,15,17,124.7,8.773,1061.7,0.96,59.07,159250,0,7.638,939.7,0.98,59.07,148980,25.650767_-100.278048
25.650767,-100.278048,2026-05-31 16:29:00,31,5,2026,16,29,124.4,8.044,973.1,0.97,59.04,160850,0,7.515,922.9,0.98,59.04,150400,25.650767_-100.278048
25.650767,-100.278048,2026-05-31 17:42:00,31,5,2026,17,42,124.0,12.254,1506.3,0.98,59.07,162630,0,13.979,1707.1,0.98,59.07,152260,25.650767_-100.278048
25.650767,-100.278048,2026-05-31 22:08:00,31,5,2026,22,8,124.1,8.423,1014.0,0.96,59.1,167130,0,8.015,978.6,0.98,59.1,157200,25.650767_-100.278048
25.650767,-100.278048,2026-06-01 03:37:00,1,6,2026,3,37,127.1,4.637,581.9,0.98,59.06,170900,0,4.515,566.3,0.98,59.06,160700,25.650767_-100.278048
25.650767,-100.278048,2026-06-01 09:42:00,1,6,2026,9,42,125.3,2.476,168.8,0.54,59.09,173880,0,0.922,7.1,0.06,59.09,163710,25.650767_-100.278048
25.650767,-100.278048,2026-06-01 14:17:00,1,6,2026,14,17,124.0,3.465,334.3,0.77,59.07,177130,0,2.529,230.6,0.73,59.07,167530,25.650767_-100.278048
25.650767,-100.278048,2026-06-01 16:39:00,1,6,2026,16,39,123.2,10.09,1206.0,0.96,59.1,179170,0,8.95,1081.9,0.98,59.1,169650,25.650767_-100.278048
25.650767,-100.278048,2026-06-01 17:58:00,1,6,2026,17,58,123.8,9.394,1116.6,0.95,59.06,180710,0,7.789,945.0,0.97,59.06,171000,25.650767_-100.278048
25.650767,-100.278048,2026-06-01 22:49:00,1,6,2026,22,49,124.7,10.342,1256.2,0.97,59.12,185840,0,7.669,939.0,0.98,59.12,175290,25.650767_-100.278048
25.650767,-100.278048,2026-06-02 03:07:00,2,6,2026,3,7,126.0,7.991,971.9,0.96,59.04,189220,0,6.916,855.3,0.98,59.04,178170,25.650767_-100.278048
25.650767,-100.278048,2026-06-02 06:53:00,2,6,2026,6,53,127.2,1.65,113.2,0.53,59.09,191540,0,1.168,65.3,0.43,59.09,180270,25.650767_-100.278048
25.650767,-100.278048,2026-06-02 11:24:00,2,6,2026,11,24,124.0,9.244,1114.3,0.97,59.06,193700,0,7.358,902.0,0.98,59.06,182170,25.650767_-100.278048
25.650767,-100.278048,2026-06-02 14:29:00,2,6,2026,14,29,121.0,18.277,2193.8,0.99,59.07,197960,0,16.466,1983.6,0.99,59.07,185870,25.650767_-100.278048
25.650767,-100.278048,2026-06-02 16:38:00,2,6,2026,16,38,124.1,8.254,1001.1,0.97,59.07,201680,0,10.995,1327.1,0.97,59.07,189730,25.650767_-100.278048
25.650767,-100.278048,2026-06-02 18:16:00,2,6,2026,18,16,125.8,2.268,165.2,0.57,59.09,202270,0,1.29,107.9,0.66,59.09,190440,25.650767_-100.278048
25.650767,-100.278048,2026-06-02 23:21:00,2,6,2026,23,21,125.5,8.388,1015.5,0.96,59.09,204690,0,7.364,905.0,0.97,59.09,192520,25.650767_-100.278048
25.650767,-100.278048,2026-06-03 04:24:00,3,6,2026,4,24,127.3,3.676,396.4,0.84,59.04,208430,0,2.715,303.7,0.87,59.04,195750,25.650767_-100.278048
25.650767,-100.278048,2026-06-03 09:20:00,3,6,2026,9,20,126.9,2.22,146.1,0.51,59.09,210300,0,7.74,924.5,0.94,59.09,198010,25.650767_-100.278048
25.650767,-100.278048,2026-06-03 13:35:00,3,6,2026,13,35,123.6,8.26,993.4,0.97,59.06,212990,0,7.978,977.8,0.99,59.06,201340,25.650767_-100.278048
25.650767,-100.278048,2026-06-03 16:15:00,3,6,2026,16,15,123.5,14.57,1784.8,0.99,59.07,214560,0,12.471,1537.9,0.99,59.07,203390,25.650767_-100.278048
25.650767,-100.278048,2026-06-03 18:07:00,3,6,2026,18,7,125.8,6.007,692.6,0.91,59.06,216750,0,3.994,461.3,0.91,59.06,205120,25.650767_-100.278048
25.650767,-100.278048,2026-06-03 23:13:00,3,6,2026,23,13,127.0,3.706,394.2,0.83,59.07,219390,0,3.227,361.6,0.88,59.07,207970,25.650767_-100.278048
25.650767,-100.278048,2026-06-04 03:05:00,4,6,2026,3,5,127.1,3.964,383.2,0.75,59.07,221020,0,3.142,298.4,0.74,59.07,209290,25.650767_-100.278048
25.650767,-100.278048,2026-06-04 06:23:00,4,6,2026,6,23,127.5,1.756,105.5,0.47,59.06,222270,0,0.847,21.8,0.2,59.06,210110,25.650767_-100.278048
25.650767,-100.278048,2026-06-04 10:04:00,4,6,2026,10,4,124.8,6.596,772.6,0.93,59.09,223480,0,5.72,686.3,0.96,59.09,210800,25.650767_-100.278048
