timestamp,voltage_V,current_A,power_W,pf,freq_Hz,energy_Wh,energy_kWh
2026-05-11 16:27:16,0.0,0.134,12.9,0.8,58.88,37980,37.98
2026-05-11 16:55:00,0.0,0.059,3.8,0.55,58.92,38030,38.03
2026-05-11 17:59:13,0.0,0.054,3.4,0.51,58.92,38110,38.11
2026-05-11 21:59:48,0.0,7.474,914.9,0.98,58.9,38600,38.6
2026-05-12 00:44:15,0.0,3.817,469.0,0.97,58.88,39930,39.93
