timestamp,forward_energy_total,reverse_energy_total,power_total,forward_energy_1,forward_energy_2,reverse_energy_1,reverse_energy_2,cur_voltage,current_a,current_b,power_a,power_b,power_factor_a,power_factor_b,power_setting_a,power_setting_b,power_alarm_a,power_alarm_b,forward_energy_a_hour,forward_energy_b_hour,forward_energy_total_hour,reverse_energy_a_hour,reverse_energy_b_hour,reverse_energy_total_hour,forward_energy_a,reverse_energy_a,forward_energy_b,reverse_energy_b,voltage_calibration,current_a_calibration,current_b_calibration,power_a_calibration,power_b_calibration
2026-05-11 16:27:16,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-11 16:55:00,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-11 17:59:13,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-11 21:59:48,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-12 00:44:15,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-12 03:40:37,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-12 05:57:45,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-12 08:39:29,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2026-05-12 10:56:32,0,2,1946,0,0,0,2,1274,0,1885,19,1927,70,70,500,500,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
